2418	>> Yeah. A very very very renowned	>> Oui, un informaticien très connu, un peu excentrique,
2419	eccentric uh computer scientist who	qui a écrit un livre intitulé *The Artilect War*.
2420	wrote a book called the Arctic War and	—
2421	the Arctic War was basically around you	La “guerre des artilects” décrit
2422	know how we it's not going to first it's	non pas une guerre humains vs IA,
2423	not going to be a war between humans and	mais entre les partisans de l’IA
2424	AI. It will be a war between people who	et ceux qui n’en veulent plus.
2425	support AI and people who sort of don't	—
2426	want it anymore. Okay? And and it is and	Et ce sera nous contre nous,
2427	and it will be us versus each other	—
2428	saying should we allow AI to take all	en débat : faut‑il laisser l’IA prendre tous les emplois,
2429	the jobs or should we you know some	ou non ?
2430	people will support that very much and	Certains diront oui, pour en bénéficier,
2431	say yeah absolutely and so you know we	et d’autres diront non :
2432	will benefit from it and others will say	pourquoi ne pas en garder 40 % ?
2433	no why why we don't need any of that why	—
2434	don't we keep our jobs and let AI do 60%	l’IA ferait 60 %, nous travaillerions moins,
2435	of the work and all of us work 10our	10 heures par semaine : belle société, non ?
2436	weeks and it's a beautiful society by	—
2437	the way that's a possibility so a	C’est une possibilité, si la société s’éveille.
2438	possibility if society awakens is to say	On pourrait dire : gardons nos emplois,
2439	okay everyone still keeps their job, but	aidés par l’IA, le travail devient plus léger.
2440	they're assisted by an AI that makes	—
2441	their job much easier. So, it's not, you	littéralement, plus dur labeur.
2442	know, this uh this hard labor that we do	—
2443	anymore, right? It's a possibility. It's	C’est possible, c’est un état d’esprit.
2444	just a mindset. A mindset that says in	Un état d’esprit où le capitaliste continue
2445	that case, the capitalist still pays	à payer tout le monde,
2446	everyone.	—
2447	Uh they still make a lot of money. The	et gagne encore beaucoup.
2448	business is really great, but everyone	Les affaires vont bien,
2449	that they pay has purchasing power to	mais chacun conserve un pouvoir d’achat,
2450	keep the economy running. So,	ce qui fait tourner l’économie.
2451	consumption continues, so GDP continues	La consommation continue, le PIB aussi.
2452	to grow. It's a beautiful setup,	C’est un beau modèle.
2453	but that's not the capitalist labor	Mais ce n’est pas celui du capitalisme
2454	arbitrage.	basé sur l’arbitrage du travail.
2455	>> But also, when you're competing against	>> Oui, mais quand tu es en concurrence
2456	other nations	avec d’autres nations,
2457	>> and other competitors and other	>> d’autres entreprises,
2458	businesses,	—
2459	>> whichever nation is most brutal and	>> celle qui sera la plus brutale,
2460	drives the highest gross margins, gross	avec les marges les plus hautes,
2461	profits is going to be the nation that	sera celle qui l’emportera.
2462	>> So, there are examples in the world,	>> Il existe pourtant des exemples où,
2463	this is why I say it's the map mad	et c’est pour ça que je parle du spectre MAP‑MAD,
2464	spectrum. There are examples in the	on a compris la “destruction mutuelle assurée” :
2465	world where when we recognize mutually	alors on décide de changer.
2466	assured destruction, okay, we we decide	—
2467	to shift. So nuclear threat for the	La menace nucléaire, par exemple,
2468	whole world makes nations across nations	a forcé les nations à coopérer.
2469	makes nations work together, right? By	—
2470	saying, hey, by the way, prolification	Elles ont dit : “La prolifération nucléaire
2471	of nuclear weapon is not weapons is not	n’est pas bonne pour l’humanité.”
2472	good for humanity. Let's all of us limit	Limitons‑la ensemble.
2473	it. Of course, you get the rogue player	—
2474	that, you know, doesn't want to sign the	Il y aura toujours des acteurs rebelles
2475	agreement and wants to continue to to	qui refusent les traités,
2476	have that, you know, that that weapon in	qui gardent leurs armes,
2477	their arsenal. Fine. But at least the	soit. Mais au moins,
2478	rest of humanity agrees that if you have	le reste de l’humanité s’entend :
2479	a nuclear weapon, we're part of an	“
2480	agreement between us. Mutually assured	nous sommes liés, tous, dans le danger commun”.
2481	prosperity, you know, is the CERN	La “prospérité mutuelle assurée”, c’est le CERN :
2482	project. CERN is too too complicated for	trop complexe pour un seul pays,
2483	any nation to build it alone. But it is	mais si utile à la science
2484	really, you know, a very useful thing	que tous envoient leurs chercheurs
2485	for physicists and for understanding	pour collaborer et partager.
2486	science. So all nations send their	—
2487	scientists all collaborate and everyone	Tout ceci est possible : ce n’est qu’un état d’esprit.
2488	uses the outcome. It's possible. It's	—
2489	just a mindset. The only barrier between	La seule barrière entre l’utopie et la dystopie,
2490	a hum, you know, a utopia for humanity	c’est cette mentalité capitaliste :
2491	and AI and the dystopia we're going	—
2492	through is is a capitalist mindset.	la soif de puissance, la cupidité, l’ego.
2493	That's the only barrier. Can you believe	C’est la seule barrière. Tu le crois ?
2494	that? It's hunger for power, greed, ego,	C’est la faim de pouvoir, la gourmandise, l’ego.
2495	>> which is inherent in humans.	>> Ce qui est inhérent à l’être humain.
2496	>> I disagree. especially humans that live	>> Je ne suis pas d’accord. Surtout pas pour ceux qui vivent
2497	on other islands.	sur d’autres îles.
2498	>> I disagree. If you ask, if you take a	>> Je ne suis pas d’accord. Si tu demandes, si tu fais un sondage
2499	poll across everyone watching, okay,	auprès de tous ceux qui regardent,
2500	would they prefer to have a world where	préféreraient‑ils un monde où il y a un seul tyran
2501	there is one tyrant, you know, running	qui nous dirige tous,
2502	all of us, or would they prefer to have	ou un monde où nous vivons tous en harmonie ?
2503	a world where we all have harmony?	—
2504	>> I completely agree, but they're two	>> Tout à fait d’accord, mais ce sont deux choses différentes.
2505	they're two different things. What I'm	Ce que je veux dire, c’est que je sais que
2506	saying is I know that that's what the	c’est ce que le public dirait qu'il veut,
2507	audience would say they want, and I'm	et je suis sûr que c’est sincère,
2508	sure that is what they want, but the	mais la réalité des êtres humains a prouvé le contraire
2509	reality of human beings is through	tout au long de l’histoire.
2510	history proven to be something else.	—
2511	Like, you know, if think about the	Regarde les gens qui dirigent le monde en ce moment,
2512	people that lead the world at the	—
2513	moment, is that what they would say?	penses‑tu que ce soit ce qu’ils diraient vouloir ?
2514	>> Of course not.	>> Bien sûr que non.
2515	>> And they're the ones that are	>> Et ce sont eux qui influencent tout.
2516	influencing.	—
2517	>> Of course not. Of course not. But you	>> Bien sûr que non. Mais ce qui est drôle,
2518	know what's funny? I'm the one trying to	c’est que c’est moi qui essaie d’être positif,
2519	be positive here and you're the one that	et c’est toi qui sembles avoir abandonné l’idée d’espérer
2520	has given up on on human.	en l’humanité.
2521	>> It's not. It's Do you know what it is?	>> Ce n’est pas ça. Tu sais ce que c’est ?
2522	It goes back to what I said earlier,	Ça revient à ce que je disais tout à l’heure :
2523	which is the pursuit of what's actually	la recherche de ce qui est vrai, sans concession.
2524	true irrespective. I'm with you. That's	Je suis d’accord avec toi : c’est pour ça que je crie au monde
2525	why I'm screaming for the whole world	—
2526	because still today in this country that	parce qu’encore aujourd’hui, dans ce pays qui se dit démocratique,
2527	claims to be a democracy. If everyone	si tout le monde disait :
2528	says, "Hey, please sit down and talk	« Hé, asseyons‑nous et parlons‑en »,
2529	about this."	—
2530	There will be a shift. There will be a	il y aurait un basculement, un vrai changement.
2531	change.	—
2532	>> AI agents aren't coming. They are	>> Les agents d’IA ne sont pas “en train d’arriver” : ils sont déjà là.
2533	already here. And those of you who know	Et ceux qui sauront les utiliser
2534	how to leverage them will be the ones	seront ceux qui changeront le monde.
2535	that change the world. I spent my whole	J’ai passé toute ma carrière d’entrepreneur à regretter
2536	career as an entrepreneur regretting the	de ne pas avoir appris à coder.
2537	fact that I never learned to code. AI	Les agents d’IA changent complètement cela.
2538	agents completely change this. Now, if	Maintenant, si tu as une idée et un outil comme Replit,
2539	you have an idea and you have a tool	tu peux la transformer en réalité en quelques minutes.
2540	like Replet, who are a sponsor of this	Replit, qui sponsorise ce podcast,
2541	podcast, there is nothing stopping you	te permet de créer tout ce que tu veux, sans obstacle.
2542	from turning that idea into reality in a	—
2543	matter of minutes. With Replet, you just	Il suffit de taper ce que tu veux créer,
2544	type in what you want to create and it	et l’IA le construit pour toi.
2545	uses AI agents to create it for you. And	—
2546	now I'm an investor in the company as	Je suis d’ailleurs investisseur dans la société,
2547	well as them being a brand sponsor. You	en plus d’avoir leur parrainage.
2548	can integrate payment systems or	Tu peux intégrer des systèmes de paiement,
2549	databases or loginins. Anything that you	des bases de données ou une page de connexion : tout est possible.
2550	can type. Whenever I have an idea for a	Chaque fois que j’ai une idée de site, d’outil ou d’application,
2551	new website or tool or technology or	je vais sur replit.com et je tape ce que je veux :
2552	app, I go on replet.com and I type in	—
2553	what I want. A new to-do list, a survey	une liste de tâches, un formulaire, un site personnel –
2554	form, a new personal website. Anything I	n’importe quoi que je tape, je peux le créer.
